person_id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,full_name,gender,given_name,hathi_id,hathi_rights,imprintdate,inferreddate,last_name,oclc,oclc_eholdings,oclc_holdings,oclc_owi,shorttitle
1104,"Banville, John","Banville, John",n50022076,46805211,Q313077,John Banville,male,John,mdp.39015032833181,ic,1993,1993,Banville,29681927.0,15.0,326.0,1259723.0,Nightspawn
1104,"Banville, John","Banville, John",n50022076,46805211,Q313077,John Banville,male,John,uc1.32106011775639,ic,1993,1993,Banville,27430930.0,119.0,802.0,346590.0,Ghosts
1104,"Banville, John","Banville, John",n50022076,46805211,Q313077,John Banville,male,John,uc1.$b800458,ic,1970,1970,Banville,83920.0,107.0,388.0,1273479.0,Long Lankin
1104,"Banville, John","Banville, John, 1945-",n50022076,46805211,Q313077,John Banville,male,John,mdp.39015008239652,ic,1981,1981,Banville,7800346.0,44.0,955.0,196902391.0,Kepler : a novel
1104,"Banville, John","Banville, John",n50022076,46805211,Q313077,John Banville,male,John,uc1.32106019238994,ic,2003,2003,Banville,52631113.0,97.0,1187.0,769920.0,Shroud
1104,"Banville, John","Banville, John 1945-",n50022076,46805211,Q313077,John Banville,male,John,pst.000048593571,ic,2001,2001,Banville,45363983.0,183.0,1549.0,11145558.0,The book of evidence
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015049549911,ic,2000,2000,Barnes,44932373.0,135.0,1389.0,4916413756.0,"Love, etc"
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015038571421,ic,1996,1996,Barnes,33276414.0,81.0,1105.0,6747003.0,Cross channel
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015043101347,ic,1998,1998,Barnes,39907337.0,114.0,1820.0,1229338.0,"England, England"
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015043129975,ic,1999,1999,Barnes,39951793.0,114.0,1820.0,1229338.0,"England, England"
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015050730780,ic,2001,2001,Barnes,44769113.0,135.0,1389.0,4916413756.0,"Love, etc"
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,uc1.32106017320737,ic,2004,2004,Barnes,59307787.0,128.0,1476.0,753222.0,The lemon table
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.49015003022507,ic,2006,2005,Barnes,60359635.0,315.0,3407.0,895270.0,Arthur & George
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015011580019,ic,1986,1986,Barnes,16982906.0,90.0,1330.0,346982.0,Staring at the sun
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015037445569,ic,1996,1996,Barnes,34193011.0,81.0,1105.0,6747003.0,Cross channel
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015008378351,ic,1982,1982,Barnes,8456552.0,117.0,740.0,1068755.0,Before she met me
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,uc1.32106005224586,ic,1980,1980,Barnes,27013621.0,108.0,1038.0,443247.0,Metroland
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,pst.000060835611,ic,1988,1988,Barnes,17505968.0,90.0,1330.0,346982.0,Staring at the sun
1243,"Barnes, Julian","Barnes, Julian",n80019845,51710796,Q295431,Julian Barnes,male,Julian,mdp.39015022038056,ic,1991,1991,Barnes,24603359.0,98.0,1338.0,199113415.0,Talking it over
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.39015004102177,ic,1972,1972,Barth,411898.0,42.0,2045.0,462288.0,Chimera
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,uc1.32106002088596,ic,1967,1967,Barth,1204298.0,95.0,1420.0,2088317.0,The end of the road
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.49015001041087,ic,1975,1975,Barth,3524976.0,112.0,2912.0,1353763.0,The sot-weed factor
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.49015001041061,ic,1978,1978,Barth,704437872.0,66.0,1596.0,86290.0,The floating opera
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,uc1.b4951085,ic,1970,1970,Barth,2394740.0,112.0,2912.0,1353763.0,The sot-weed factor
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.39015002498387,ic,1969,1969,Barth,185181.0,95.0,1420.0,2088317.0,The end of the road
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.39015000678022,ic,1967,1967,Barth,811926.0,66.0,1596.0,86290.0,The floating opera
1106,"Barth, John","Barth, John",n2002021074,21497906,,John Barth,male,John,mdp.39015001549198,ic,1966,1966,Barth,189165.0,52.0,2375.0,10567588.0,"Giles Goat-boy; or, The revised new syllabus"
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,uc1.32106006624362,ic,1965,1965,Barth,9736153.0,112.0,2912.0,1353763.0,The Sot-weed factor
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,inu.30000035057615,ic,1962,1962,Barth,3556890.0,95.0,1420.0,2088317.0,The end of the road
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,pst.000031955812,ic,1965,1956,Barth,5468943.0,66.0,1596.0,86290.0,The floating opera
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.39015021526762,ic,1988,1988,Barth,17209472.0,1.0,548.0,2902776539.0,The floating opera and The end of the road
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,mdp.39015056203899,ic,1956,1956,Barth,291585.0,66.0,1596.0,86290.0,The floating opera
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,uc1.b4951084,ic,1967,1967,Barth,192310.0,112.0,2912.0,1353763.0,The sot-weed factor
1106,"Barth, John","Barth, John, 1930-",n50018099,85932912,Q315683,John Barth,male,John,uc1.32106002088604,ic,1956,1956,Barth,2290338.0,66.0,1596.0,86290.0,The floating opera
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.39015007032520,ic,1967,1967,Barthelme,1285943.0,40.0,1328.0,161590.0,Snow White
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,uc1.b3582077,ic,1968,1968,Barthelme,615987.0,13.0,964.0,1492902.0,"Unspeakable practices, unnatural acts"
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.39015013971604,ic,1981,1981,Barthelme,7572526.0,35.0,1747.0,196569154.0,Sixty stories
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.39076000517149,ic,1982,1982,Barthelme,8892455.0,35.0,1747.0,196569154.0,Sixty stories
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.49015002667138,ic,1993,1993,Barthelme,28462526.0,35.0,1747.0,196569154.0,Sixty stories
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.39015073644620,ic,2007,2007,Barthelme,123119849.0,39.0,436.0,198693216.0,Flying to America : 45 more stories
589,"Barthelme, Donald","Barthelme, Donald",n50023795,27060547,Q353869,Donald Barthelme,male,Donald,mdp.39015017930010,ic,1990,1990,Barthelme,20167742.0,12.0,891.0,21385683.0,The king
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,uc1.32106013038077,ic,1996,1996,Bausch,34658772.0,40.0,767.0,355465837.0,"Good evening Mr. & Mrs. America, and all the ships at sea : a novel"
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015015226049,ic,1988,1988,Bausch,17618559.0,20.0,340.0,8522675.0,"Spirits, and other stories"
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015018932429,ic,1990,1990,Bausch,21482084.0,11.0,466.0,23347179.0,The fireman's wife and other stories
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015029709097,ic,1993,1993,Bausch,27339376.0,20.0,531.0,336024.0,Rebel powers
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,uc1.32106007830927,ic,1987,1987,Bausch,14818270.0,20.0,340.0,8522675.0,Spirits and other stories
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,uc1.32106005142663,ic,1981,1981,Bausch,6915837.0,10.0,345.0,24731470.0,Take me back : a novel
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015032447271,ic,1994,1994,Bausch,30027815.0,11.0,492.0,17873651.0,Rare & endangered species : a novella & stories
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015015375200,ic,1989,1989,Bausch,19266013.0,23.0,536.0,21371055.0,Mr. Field's daughter : a novel
1895,"Bausch, Richard","Bausch, Richard, 1945-",n80019827,263596254,Q3430510,Richard Bausch,male,Richard,mdp.39015037463695,ic,1996,1996,Bausch,33078696.0,43.0,277.0,3901502283.0,The selected stories of Richard Bausch
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015035324972,ic,1985,1985,Baxter,11518897.0,13.0,556.0,3943316845.0,Through the safety net : stories
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015014378239,ic,1986,1986,Baxter,13005576.0,13.0,556.0,3943316845.0,Through the safety net : stories
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015013419927,ic,1984,1984,Baxter,9894933.0,3.0,420.0,2908552882.0,Harmony of the world : stories
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015040659362,ic,1997,1997,Baxter,35043655.0,23.0,482.0,25465162.0,Believers : a novella and stories
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015059217482,ic,1998,1998,Baxter,39182209.0,13.0,556.0,3943316845.0,Through the safety net : stories
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,uc1.32106012349517,ic,2000,2000,Baxter,42652768.0,72.0,1587.0,799592.0,The feast of love
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015061473115,ic,2001,2001,Baxter,46922143.0,72.0,1587.0,799592.0,The feast of love
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015060010975,ic,2003,2003,Baxter,51511295.0,65.0,1262.0,686886.0,Saul and Patsy
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,mdp.39015073982855,ic,2008,2008,Baxter,123955196.0,62.0,903.0,102607516.0,The soul thief
344,"Baxter, Charles","Baxter, Charles, 1947-",n88040611,103170636,Q5075480,Charles Baxter,male,Charles,pst.000049825121,ic,1994,1994,Baxter,29997510.0,13.0,759.0,27649327.0,Shadow play : a novel
1780,"Beatty, Paul","Beatty, Paul",n91086439,93986181,Q3370589,Paul Beatty,male,Paul,mdp.39015037491407,ic,1996,1996,Beatty,34191584.0,94.0,1093.0,20988960.0,The white boy shuffle
1780,"Beatty, Paul","Beatty, Paul",n91086439,93986181,Q3370589,Paul Beatty,male,Paul,mdp.39015047869188,ic,2000,2000,Beatty,42022260.0,96.0,761.0,294301880.0,Tuff : a novel
795,"Becker, Geoffrey","Becker, Geoffrey, 1959-",n95058178,11554900,Q5534445,Geoffrey Becker,male,Geoffrey,mdp.39015034525652,ic,1995,1995,Becker,32746068.0,1034.0,309.0,37329431.0,Dangerous men
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,uc1.32106019158978,ic,2007,2007,Begley,70483722.0,58.0,730.0,57631109.0,Matters of honor
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,mdp.39015060018903,ic,2003,2003,Begley,51304045.0,58.0,683.0,753103.0,Shipwreck
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,mdp.39015049525531,ic,2000,2000,Begley,44131763.0,65.0,665.0,14800942.0,Schmidt delivered
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,mdp.39015039045771,ic,1998,1998,Begley,38527936.0,55.0,618.0,7221288.0,Mistler's exit
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,mdp.39015038105923,ic,1996,1996,Begley,34576680.0,94.0,1342.0,546840.0,About Schmidt
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,pst.000046647412,ic,1994,1994,Begley,30627141.0,54.0,732.0,20649802.0,The man who was late
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,uc1.32106010330733,ic,1994,1994,Begley,29521406.0,41.0,602.0,26383484.0,As Max saw it
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,mdp.39015025220479,ic,1991,1991,Begley,23255046.0,115.0,1385.0,639467.0,Wartime lies
1423,"Begley, Louis","Begley, Louis",n91018358,84023825,Q314843,Louis Begley,male,Louis,pst.000023622364,ic,1992,1991,Begley,26267234.0,115.0,1385.0,639467.0,Wartime lies
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000029895748,ic,1976,1976,Bellow,2704631.0,118.0,3117.0,4769.0,Seize the day
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,inu.39000003461964,ic,1978,1978,Bellow,2966918.0,10.0,824.0,5814984.0,The portable Saul Bellow
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,inu.30000123932422,ic,1979,1979,Bellow,11748636.0,80.0,4364.0,429956.0,Humboldt's gift
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015000525157,ic,1982,1982,Bellow,7484545.0,70.0,3433.0,569972.0,The dean's December : a novel
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39076001210777,ic,1983,1983,Bellow,10646530.0,70.0,3433.0,569972.0,The dean's December
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015004306463,ic,1984,1984,Bellow,10506529.0,42.0,2285.0,2899327.0,Him with his foot in his mouth and other stories
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015012175975,ic,1987,1987,Bellow,24160728.0,92.0,3111.0,10016539.0,More die of heartbreak
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015069192816,ic,2007,2007,Bellow,70660327.0,7.0,1140.0,235448883.0,"Novels, 1956-1964"
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,uc1.32106019177895,ic,2007,2007,Bellow,70660327.0,7.0,1140.0,235448883.0,"Novels, 1956-1964"
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000053472908,ic,2003,2003,Bellow,52055774.0,76.0,5473.0,724024.0,The adventures of Augie March
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015045617761,ic,1998,1997,Bellow,39040890.0,101.0,1906.0,567051.0,The actual
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015059964802,ic,2003,2003,Bellow,51728722.0,5.0,1423.0,11664251614.0,"Novels, 1944-1953 : Dangling man, The victim, The adventures of Augie March"
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,inu.39000000115522,ic,1988,1988,Bellow,18072394.0,108.0,2687.0,1393543.0,The victim : a novel
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015014878485,ic,1989,1989,Bellow,18521152.0,32.0,1638.0,11345102.0,A theft
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015018932882,ic,1989,1989,Bellow,19628393.0,19.0,1515.0,10663832.0,The bellarosa connection
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.49015002836808,ic,2002,2002,Bellow,51004460.0,15.0,1482.0,6362137.0,Collected stories
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000032426441,ic,1996,1996,Bellow,35566801.0,40.0,2269.0,1424364.0,Mosby's memoirs and other stories
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000048593588,ic,2001,2001,Bellow,46894267.0,95.0,2791.0,6648859.0,Ravelstein
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,uc1.32106016200138,ic,2001,2001,Bellow,45804631.0,15.0,1482.0,6362137.0,Collected stories
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015047866317,ic,2000,2000,Bellow,42780381.0,95.0,2791.0,6648859.0,Ravelstein
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000047126947,ic,1997,1997,Bellow,37847476.0,92.0,3111.0,10016539.0,More die of heart-break
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015041007025,ic,1997,1997,Bellow,36017249.0,101.0,1906.0,567051.0,The actual
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.49015001294678,ic,1976,1976,Bellow,3138187.0,74.0,4358.0,197601764.0,"Henderson, the rain king"
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015024769211,ic,1991,1991,Bellow,23652308.0,33.0,817.0,18181052.0,Something to remember me by : three tales
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015002182916,ic,1947,1947,Bellow,279723.0,108.0,2687.0,1393543.0,The victim
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015001817553,ic,1975,1975,Bellow,1339692.0,80.0,4364.0,429956.0,Humboldt's gift
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000045301483,ic,1974,1974,Bellow,4248368.0,108.0,2687.0,1393543.0,The victim
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,pst.000065315231,ic,1974,1974,Bellow,2473782.0,102.0,2830.0,476801.0,Dangling man
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015015181491,ic,1970,1970,Bellow,51438.0,81.0,4037.0,515949.0,Mr. Sammler's planet
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015062085074,ic,1964,1964,Bellow,32380269.0,118.0,3117.0,4769.0,Seize the day
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015002206376,ic,1964,1964,Bellow,279707.0,144.0,6452.0,515237.0,Herzog
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015020709476,ic,1960,1960,Bellow,10321844.0,102.0,2830.0,476801.0,Dangling man
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015002261041,ic,1959,1959,Bellow,279586.0,74.0,4358.0,197601764.0,"Henderson, the rain king : a novel"
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,uc1.32106009833325,ic,1957,1956,Bellow,11814048.0,118.0,3117.0,4769.0,Seize the day
2073,"Bellow, Saul","Bellow, Saul",n79078646,27060791,Q83059,Saul Bellow,male,Saul,mdp.39015004083955,und,1956,1956,Bellow,3963197.0,108.0,2687.0,1393543.0,The victim
